run_date,as_of,window_days,category,subcategory,sort,rank,app_id,app_name,total_tokens,total_requests
2026-08-02,2026-08-01,7,all,,popular,39,2605040,claude-mem,40036730041,877370
2026-08-02,2026-08-01,7,all,,popular,40,2235775,shapes inc,39500579877,9093341
2026-08-02,2026-08-01,7,all,,popular,41,831074,Roo Code,36339308323,291216
2026-08-02,2026-08-01,7,all,,popular,42,4056540,Halluna,35708404142,2980852
2026-08-02,2026-08-01,7,all,,popular,43,2400879,Sophia's LoreBary,35570838857,1729803
2026-08-02,2026-08-01,7,all,,popular,44,2374769,SquadStack AI,35130783677,4921181
2026-08-02,2026-08-01,7,all,,popular,45,2531485,LOVE,32835266664,1120700
2026-08-02,2026-08-01,7,all,,popular,46,188881,Chub AI,30028804261,2311081
2026-08-02,2026-08-01,7,all,,popular,47,2299803,Pocket AI,29848224252,3027948
2026-08-02,2026-08-01,7,all,,popular,48,2285082,Websim Builder,29106552241,975729
2026-08-02,2026-08-01,7,all,,popular,49,174617,ppq.ai,27081145434,649614
2026-08-02,2026-08-01,7,all,,popular,50,3100156,Clawly,26880949152,480752
2026-08-02,2026-08-01,7,all,,trending,1,2853275,pi,737167899565,14363880
2026-08-02,2026-08-01,7,all,,trending,2,3067167,Hermes Agent,7101315631577,79269802
2026-08-02,2026-08-01,7,all,,trending,3,4132065,"Hello Minds, powered by Ethoswarm",406327753482,1776424
2026-08-02,2026-08-01,7,all,,trending,4,1275184,Codebuff,233185603313,5271082
2026-08-02,2026-08-01,7,all,,trending,5,3335353,Internally Broken,136528125200,947356
2026-08-02,2026-08-01,7,all,,trending,6,3940184,Sekai,126362601216,3888356
2026-08-02,2026-08-01,7,all,,trending,7,2668297,Codex,256316401971,2527712
2026-08-02,2026-08-01,7,all,,trending,8,2447026,CSS AI Pro,110437790452,2207956
2026-08-02,2026-08-01,7,all,,trending,9,3682314,Oh-My-Pi,177137380304,1536901
2026-08-02,2026-08-01,7,all,,trending,10,2640550,Peezy Gateway,239097408157,4034428
2026-08-02,2026-08-01,7,all,,trending,11,2627404,Claude Code,1730955925334,18872990
2026-08-02,2026-08-01,7,all,,trending,12,169295,Portkey AI,163007889145,5613210
2026-08-02,2026-08-01,7,all,,trending,13,2938662,Nous Research API,132212269751,4786377
2026-08-02,2026-08-01,7,all,,trending,14,2344758,Sahasra,121853165368,1982595
2026-08-02,2026-08-01,7,all,,trending,15,3107220,Orchid,52604484398,3637163
2026-08-02,2026-08-01,7,all,,trending,16,2285082,Websim Builder,29106552241,975729
2026-08-02,2026-08-01,7,all,,trending,17,2699842,ISEKAI ZERO,237180937886,6378235
2026-08-02,2026-08-01,7,all,,trending,18,2262242,Kilo Code,1711679070142,23059442
2026-08-02,2026-08-01,7,all,,trending,19,3288259,Tracer III RLVR Pipeline,25942386777,2108303
2026-08-02,2026-08-01,7,all,,trending,20,4486828,LUNATALK,25125170676,1417264
2026-08-02,2026-08-01,7,all,,trending,21,3178860,Ito,55113627267,1581330
2026-08-02,2026-08-01,7,all,,trending,22,171054,HackerAI,104801857657,2496152
2026-08-02,2026-08-01,7,all,,trending,23,2497855,Tolokaforge Evaluation,14744194280,764628
2026-08-02,2026-08-01,7,all,,trending,24,2721535,jcode,14109684289,110096
2026-08-02,2026-08-01,7,all,,trending,25,4056540,Halluna,35708404142,2980852
2026-08-02,2026-08-01,7,all,,trending,26,144889,https://muah.ai,19904996646,3679169
2026-08-02,2026-08-01,7,all,,trending,27,3760213,OceanAPI,13317471718,110239
2026-08-02,2026-08-01,7,all,,trending,28,184102,Open WebUI,55845651836,1888811
2026-08-02,2026-08-01,7,all,,trending,29,4184836,Internal LLM Proxy,23807080841,646903
2026-08-02,2026-08-01,7,all,,trending,30,2237546,Cursor,99114180857,818356
2026-08-02,2026-08-01,7,all,,trending,31,4574146,deeptune-benchling-parity,11812305637,86165
2026-08-02,2026-08-01,7,all,,trending,32,3739690,Catalog,11464518924,1261939
2026-08-02,2026-08-01,7,all,,trending,33,3778591,mall-cus-service,11257123227,437742
2026-08-02,2026-08-01,7,all,,trending,34,3883653,Raylu,11175346346,1887212
2026-08-02,2026-08-01,7,all,,trending,35,3100156,Clawly,26880949152,480752
2026-08-02,2026-08-01,7,all,,trending,36,3980383,mimocode,25836202517,218234
2026-08-02,2026-08-01,7,all,,trending,37,2237714,VS Code AI Assistant,10755506660,26135
2026-08-02,2026-08-01,7,all,,trending,38,3051177,Kite AI,10363375827,161788
2026-08-02,2026-08-01,7,all,,trending,39,2498553,KomikoAI,9525274373,2589154
2026-08-02,2026-08-01,7,all,,trending,40,3906588,Zoo Code,80048226580,852640
2026-08-02,2026-08-01,7,all,,trending,41,189563,OpenHands,56199063328,1015477
2026-08-02,2026-08-01,7,all,,trending,42,3462687,V12X,8652215218,164328
2026-08-02,2026-08-01,7,all,,trending,43,3451443,bcode,8539856291,177326
2026-08-02,2026-08-01,7,all,,trending,44,4343219,unit-reason-graph,18476911771,2072407
2026-08-02,2026-08-01,7,all,,trending,45,3248223,goose,18250147450,466683
2026-08-02,2026-08-01,7,all,,trending,46,2464416,JobLeads LLM,22517219823,2675883
2026-08-02,2026-08-01,7,all,,trending,47,2374769,SquadStack AI,35130783677,4921181
2026-08-02,2026-08-01,7,all,,trending,48,3316379,ProVision.ai,14844142803,1352517
2026-08-02,2026-08-01,7,all,,trending,49,3828701,Letaido,25582959873,334613
2026-08-02,2026-08-01,7,all,,trending,50,3844484,Craft,46649409359,7303754
2026-08-02,2026-08-01,7,coding,,popular,1,3067167,Hermes Agent,7101315855968,79269806
2026-08-02,2026-08-01,7,coding,,popular,2,2627404,Claude Code,1730956009633,18872991
2026-08-02,2026-08-01,7,coding,,popular,3,2262242,Kilo Code,1711679430940,23059445
2026-08-02,2026-08-01,7,coding,,popular,4,2725608,OpenClaw,1014243070841,20914074
2026-08-02,2026-08-01,7,coding,,popular,5,2853275,pi,737167944590,14363882
2026-08-02,2026-08-01,7,coding,,popular,6,190604,Cline,621937799760,6005030
2026-08-02,2026-08-01,7,coding,,popular,7,2668297,Codex,256316401971,2527712
2026-08-02,2026-08-01,7,coding,,popular,8,2640550,Peezy Gateway,239097624195,4034435
2026-08-02,2026-08-01,7,coding,,popular,9,1275184,Codebuff,233185634770,5271083
2026-08-02,2026-08-01,7,coding,,popular,10,3682314,Oh-My-Pi,177137380304,1536901
2026-08-02,2026-08-01,7,coding,,popular,11,169295,Portkey AI,163007899639,5613212
2026-08-02,2026-08-01,7,coding,,popular,12,2637375,Lemonade,146869794964,4394727
2026-08-02,2026-08-01,7,coding,,popular,13,2237546,Cursor,99114180857,818356
2026-08-02,2026-08-01,7,coding,,popular,14,2299688,GDevelop,77209794228,1756266
2026-08-02,2026-08-01,7,coding,,popular,15,2267189,Zed Editor,72725997665,635357
2026-08-02,2026-08-01,7,coding,,popular,16,189563,OpenHands,56199063328,1015477
2026-08-02,2026-08-01,7,coding,,popular,17,3178860,Ito,55113627267,1581330
2026-08-02,2026-08-01,7,coding,,popular,18,831074,Roo Code,36339308323,291216
2026-08-02,2026-08-01,7,coding,,popular,19,3980383,mimocode,25836202517,218234
2026-08-02,2026-08-01,7,coding,,popular,20,3828701,Letaido,25582959873,334613
2026-08-02,2026-08-01,7,coding,,popular,21,3747309,GitLawb,20001431228,319352
2026-08-02,2026-08-01,7,coding,,popular,22,3451751,OpenSquilla,18757797817,462713
2026-08-02,2026-08-01,7,coding,,popular,23,3248223,goose,18250147450,466683
2026-08-02,2026-08-01,7,coding,,popular,24,2354934,Qwen Code,16623533158,153332
2026-08-02,2026-08-01,7,coding,,popular,25,2293498,Agent Zero,15099217313,466555
2026-08-02,2026-08-01,7,coding,,popular,26,2351296,Crush,10420814607,100392
2026-08-02,2026-08-01,7,coding,,popular,27,3462687,V12X,8652215218,164328
2026-08-02,2026-08-01,7,coding,,popular,28,3648761,TeleClaw,5813894281,209873
2026-08-02,2026-08-01,7,coding,,popular,29,3944927,Hermes Web UI,5142604469,37342
2026-08-02,2026-08-01,7,coding,,popular,30,2904101,Favur,4743951365,70648
2026-08-02,2026-08-01,7,coding,,popular,31,2671341,Minara,4722949212,270286
2026-08-02,2026-08-01,7,coding,,popular,32,3097485,Studs.gg,4515443548,189762
2026-08-02,2026-08-01,7,coding,,popular,33,4147521,Circle T Foundry,4312137846,79593
2026-08-02,2026-08-01,7,coding,,popular,34,3365484,Opair,4138035361,82238
2026-08-02,2026-08-01,7,coding,,popular,35,2842396,JONI,3714435808,39203
2026-08-02,2026-08-01,7,coding,,popular,36,2697020,Poolside,3546555195,24363
2026-08-02,2026-08-01,7,coding,,popular,37,3282295,pi,3342832924,28323
2026-08-02,2026-08-01,7,coding,,popular,38,4537922,Chariot,3030391255,64237
2026-08-02,2026-08-01,7,coding,,popular,39,3265313,Clark - Personal Agent,2735020103,193968
2026-08-02,2026-08-01,7,coding,,popular,40,3879658,StakeBetApp,2501067273,16667
2026-08-02,2026-08-01,7,coding,,popular,41,3131593,starchild,2482294203,79295
2026-08-02,2026-08-01,7,coding,,popular,42,3973594,TriClaps,2380958950,17445
2026-08-02,2026-08-01,7,coding,,popular,43,143418,Aider,2285737042,69763
2026-08-02,2026-08-01,7,coding,,popular,44,4069892,Multi-Agent Arena - Olam Labs,2268465234,98897
2026-08-02,2026-08-01,7,coding,,popular,45,2304560,PostQode,2233217223,22952
2026-08-02,2026-08-01,7,coding,,popular,46,3909382,Command Code,2211936280,21942
2026-08-02,2026-08-01,7,coding,,popular,47,3662528,Aexol.ai,2143288997,32686
2026-08-02,2026-08-01,7,coding,,popular,48,3149465,Kern Agent,2081038892,37224
2026-08-02,2026-08-01,7,coding,,popular,49,2567728,Slate Agent,2021020758,22503
2026-08-02,2026-08-01,7,coding,,popular,50,4397443,wakil,1873387488,14379
2026-08-02,2026-08-01,7,coding,cli-agent,popular,1,3067167,Hermes Agent,7101316263019,79269810
2026-08-02,2026-08-01,7,coding,cli-agent,popular,2,2627404,Claude Code,1730956791127,18872993
2026-08-02,2026-08-01,7,coding,cli-agent,popular,3,2262242,Kilo Code,1711679430940,23059445
2026-08-02,2026-08-01,7,coding,cli-agent,popular,4,2725608,OpenClaw,1014243070841,20914074
2026-08-02,2026-08-01,7,coding,cli-agent,popular,5,2853275,pi,737167998132,14363884
2026-08-02,2026-08-01,7,coding,cli-agent,popular,6,190604,Cline,621937799760,6005030
2026-08-02,2026-08-01,7,coding,cli-agent,popular,7,2668297,Codex,256316401971,2527712
2026-08-02,2026-08-01,7,coding,cli-agent,popular,8,2640550,Peezy Gateway,239098068518,4034443
2026-08-02,2026-08-01,7,coding,cli-agent,popular,9,1275184,Codebuff,233185634770,5271083
2026-08-02,2026-08-01,7,coding,cli-agent,popular,10,3682314,Oh-My-Pi,177137380304,1536901
2026-08-02,2026-08-01,7,coding,cli-agent,popular,11,2237546,Cursor,99114180857,818356
2026-08-02,2026-08-01,7,coding,cli-agent,popular,12,189563,OpenHands,56199063328,1015477
2026-08-02,2026-08-01,7,coding,cli-agent,popular,13,3980383,mimocode,25836202517,218234
2026-08-02,2026-08-01,7,coding,cli-agent,popular,14,3451751,OpenSquilla,18757797817,462713
2026-08-02,2026-08-01,7,coding,cli-agent,popular,15,3248223,goose,18250147450,466683
2026-08-02,2026-08-01,7,coding,cli-agent,popular,16,2354934,Qwen Code,16623533158,153332
2026-08-02,2026-08-01,7,coding,cli-agent,popular,17,2351296,Crush,10420814607,100392
2026-08-02,2026-08-01,7,coding,cli-agent,popular,18,3462687,V12X,8652215218,164328
2026-08-02,2026-08-01,7,coding,cli-agent,popular,19,3944927,Hermes Web UI,5142604469,37342
2026-08-02,2026-08-01,7,coding,cli-agent,popular,20,2904101,Favur,4744067002,70649
2026-08-02,2026-08-01,7,coding,cli-agent,popular,21,2671341,Minara,4722949212,270286
2026-08-02,2026-08-01,7,coding,cli-agent,popular,22,2842396,JONI,3714435808,39203
2026-08-02,2026-08-01,7,coding,cli-agent,popular,23,2697020,Poolside,3546555195,24363
2026-08-02,2026-08-01,7,coding,cli-agent,popular,24,3282295,pi,3342832924,28323
2026-08-02,2026-08-01,7,coding,cli-agent,popular,25,3265313,Clark - Personal Agent,2735020103,193968
2026-08-02,2026-08-01,7,coding,cli-agent,popular,26,3879658,StakeBetApp,2501067273,16667
2026-08-02,2026-08-01,7,coding,cli-agent,popular,27,143418,Aider,2285737042,69763
2026-08-02,2026-08-01,7,coding,cli-agent,popular,28,2304560,PostQode,2233217223,22952
2026-08-02,2026-08-01,7,coding,cli-agent,popular,29,3909382,Command Code,2211936280,21942
2026-08-02,2026-08-01,7,coding,cli-agent,popular,30,3662528,Aexol.ai,2143288997,32686
2026-08-02,2026-08-01,7,coding,cli-agent,popular,31,3149465,Kern Agent,2081038892,37224
2026-08-02,2026-08-01,7,coding,cli-agent,popular,32,2567728,Slate Agent,2021020758,22503
2026-08-02,2026-08-01,7,coding,cli-agent,popular,33,4397443,wakil,1873387488,14379
2026-08-02,2026-08-01,7,coding,cli-agent,popular,34,2318385,Traycer,1645616945,12484
2026-08-02,2026-08-01,7,coding,cli-agent,popular,35,3192829,AgentField AI,1537113421,59468
2026-08-02,2026-08-01,7,coding,cli-agent,popular,36,4220404,Rayline,1489254047,68997
2026-08-02,2026-08-01,7,coding,cli-agent,popular,37,3646257,Vellum Assistant,1434134478,27664
2026-08-02,2026-08-01,7,coding,cli-agent,popular,38,3067206,Ante,1423034073,24158
2026-08-02,2026-08-01,7,coding,cli-agent,popular,39,3687500,Deep Agents Code,1388398663,15080
2026-08-02,2026-08-01,7,coding,cli-agent,popular,40,3778895,Flo Agent,1194536185,22659
2026-08-02,2026-08-01,7,coding,cli-agent,popular,41,4019526,superagent,1168139155,4431
2026-08-02,2026-08-01,7,coding,cli-agent,popular,42,4565004,RoGenie AI,1003688523,9623
2026-08-02,2026-08-01,7,coding,ide-extension,popular,1,2262242,Kilo Code,1711679537559,23059447
2026-08-02,2026-08-01,7,coding,ide-extension,popular,2,190604,Cline,621937799760,6005030
2026-08-02,2026-08-01,7,coding,ide-extension,popular,3,831074,Roo Code,36339308323,291216
2026-08-02,2026-08-01,7,coding,ide-extension,popular,4,2304560,PostQode,2233217223,22952
2026-08-02,2026-08-01,7,coding,ide-extension,popular,5,3909382,Command Code,2211936280,21942
2026-08-02,2026-08-01,7,coding,ide-extension,popular,6,2318385,Traycer,1645616945,12484
2026-08-02,2026-08-01,7,coding,ide-extension,popular,7,3449013,OpenRouter Chat Provider for VSCode,1397706448,11165
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,1,3178860,Ito,55113627267,1581330
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,2,831074,Roo Code,36339308323,291216
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,3,3828701,Letaido,25582959873,334613
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,4,3747309,GitLawb,20001551207,319355
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,5,3248223,goose,18250147450,466683
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,6,2293498,Agent Zero,15099217313,466555
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,7,3648761,TeleClaw,5813894281,209873
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,8,3097485,Studs.gg,4515443548,189762
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,9,4147521,Circle T Foundry,4312137846,79593
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,10,3365484,Opair,4138035361,82238
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,11,4537922,Chariot,3030391255,64237
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,12,3265313,Clark - Personal Agent,2735020103,193968
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,13,3879658,StakeBetApp,2501067273,16667
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,14,3131593,starchild,2482294203,79295
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,15,3973594,TriClaps,2380958950,17445
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,16,4069892,Multi-Agent Arena - Olam Labs,2268465234,98897
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,17,3662528,Aexol.ai,2143288997,32686
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,18,4220404,Rayline,1489254047,68997
2026-08-02,2026-08-01,7,coding,cloud-agent,popular,19,3488461,camelAI,1130818963,14759
2026-08-02,2026-08-01,7,coding,programming-app,popular,1,2640550,Peezy Gateway,239098944742,4034458
2026-08-02,2026-08-01,7,coding,programming-app,popular,2,169295,Portkey AI,163007922354,5613217
2026-08-02,2026-08-01,7,coding,programming-app,popular,3,2637375,Lemonade,146869794964,4394727
2026-08-02,2026-08-01,7,coding,programming-app,popular,4,2237546,Cursor,99114180857,818356
2026-08-02,2026-08-01,7,coding,programming-app,popular,5,2267189,Zed Editor,72725997665,635357
2026-08-02,2026-08-01,7,coding,programming-app,popular,6,3980383,mimocode,25836202517,218234
2026-08-02,2026-08-01,7,coding,programming-app,popular,7,3248223,goose,18250147450,466683
2026-08-02,2026-08-01,7,coding,programming-app,popular,8,2904101,Favur,4744067002,70649
2026-08-02,2026-08-01,7,coding,programming-app,popular,9,4147521,Circle T Foundry,4312137846,79593
2026-08-02,2026-08-01,7,coding,programming-app,popular,10,3909382,Command Code,2211936280,21942
2026-08-02,2026-08-01,7,coding,programming-app,popular,11,3192829,AgentField AI,1537113421,59468
2026-08-02,2026-08-01,7,coding,programming-app,popular,12,3488461,camelAI,1130818963,14759
2026-08-02,2026-08-01,7,coding,programming-app,popular,13,3070051,ABP Studio,1097089153,108935
2026-08-02,2026-08-01,7,coding,programming-app,popular,14,4565004,RoGenie AI,1003688523,9623
2026-08-02,2026-08-01,7,all,,popular,1,3067167,Hermes Agent,7101328949932,79269896
2026-08-02,2026-08-01,7,all,,popular,2,2627404,Claude Code,1730959679547,18873021
2026-08-02,2026-08-01,7,all,,popular,3,2262242,Kilo Code,1711681815697,23059474
2026-08-02,2026-08-01,7,all,,popular,4,2725608,OpenClaw,1014243190143,20914077
2026-08-02,2026-08-01,7,all,,popular,5,2853275,pi,737168178210,14363889
2026-08-02,2026-08-01,7,all,,popular,6,190604,Cline,621940208537,6005044
2026-08-02,2026-08-01,7,all,,popular,7,4132065,"Hello Minds, powered by Ethoswarm",406327987279,1776426
2026-08-02,2026-08-01,7,all,,popular,8,2308106,Descript,400788772353,5104770
2026-08-02,2026-08-01,7,all,,popular,9,2668297,Codex,256316401971,2527712
2026-08-02,2026-08-01,7,all,,popular,10,2640550,Peezy Gateway,239126416359,4035019
2026-08-02,2026-08-01,7,all,,popular,11,2699842,ISEKAI ZERO,237180990544,6378236
2026-08-02,2026-08-01,7,all,,popular,12,1275184,Codebuff,233185804418,5271085
2026-08-02,2026-08-01,7,all,,popular,13,169155,Janitor AI,226702110223,16248490
2026-08-02,2026-08-01,7,all,,popular,14,3682314,Oh-My-Pi,177137505095,1536902
2026-08-02,2026-08-01,7,all,,popular,15,169295,Portkey AI,163008234390,5613228
2026-08-02,2026-08-01,7,all,,popular,16,2637375,Lemonade,146869794964,4394727
2026-08-02,2026-08-01,7,all,,popular,17,3335353,Internally Broken,136528125200,947356
2026-08-02,2026-08-01,7,all,,popular,18,2938662,Nous Research API,132212397360,4786381
2026-08-02,2026-08-01,7,all,,popular,19,3940184,Sekai,126362923735,3888358
2026-08-02,2026-08-01,7,all,,popular,20,2344758,Sahasra,121853189946,1982596
2026-08-02,2026-08-01,7,all,,popular,21,2447026,CSS AI Pro,110437790452,2207956
2026-08-02,2026-08-01,7,all,,popular,22,2755681,Pieces.app: Ambient Artificial Memory,109810958077,12715198
2026-08-02,2026-08-01,7,all,,popular,23,171054,HackerAI,104802148918,2496161
2026-08-02,2026-08-01,7,all,,popular,24,2237546,Cursor,99114180857,818357
2026-08-02,2026-08-01,7,all,,popular,25,2524738,LangChain,93130266062,11299081
2026-08-02,2026-08-01,7,all,,popular,26,3296290,Mira,87312317371,6181592
2026-08-02,2026-08-01,7,all,,popular,27,3906588,Zoo Code,80048994260,852643
2026-08-02,2026-08-01,7,all,,popular,28,2299688,GDevelop,77209794228,1756266
2026-08-02,2026-08-01,7,all,,popular,29,2267189,Zed Editor,72726116646,635358
2026-08-02,2026-08-01,7,all,,popular,30,142576,SillyTavern,69685210417,4068493
2026-08-02,2026-08-01,7,all,,popular,31,189563,OpenHands,56199098635,1015478
2026-08-02,2026-08-01,7,all,,popular,32,184102,Open WebUI,55845732780,1888812
2026-08-02,2026-08-01,7,all,,popular,33,3178860,Ito,55113627267,1581330
2026-08-02,2026-08-01,7,all,,popular,34,3107220,Orchid,52604484398,3637163
2026-08-02,2026-08-01,7,all,,popular,35,2823243,Z Code,50831518724,409078
2026-08-02,2026-08-01,7,all,,popular,36,3844484,Craft,46649409359,7303754
2026-08-02,2026-08-01,7,all,,popular,37,2235067,HammerAI,44300258484,12142088
2026-08-02,2026-08-01,7,all,,popular,38,3350625,extra.email,42443945248,6319968
2026-08-02,2026-08-01,7,all,,popular,39,2605040,claude-mem,40036730041,877370
2026-08-02,2026-08-01,7,all,,popular,40,2235775,shapes inc,39500579877,9093341
2026-08-02,2026-08-01,7,all,,popular,41,831074,Roo Code,36339308323,291216
2026-08-02,2026-08-01,7,all,,popular,42,4056540,Halluna,35708404142,2980852
2026-08-02,2026-08-01,7,all,,popular,43,2400879,Sophia's LoreBary,35570923585,1729805
2026-08-02,2026-08-01,7,all,,popular,44,2374769,SquadStack AI,35130783677,4921181
2026-08-02,2026-08-01,7,all,,popular,45,2531485,LOVE,32835266664,1120700
2026-08-02,2026-08-01,7,all,,popular,46,188881,Chub AI,30028826324,2311082
2026-08-02,2026-08-01,7,all,,popular,47,2299803,Pocket AI,29848224252,3027948
2026-08-02,2026-08-01,7,all,,popular,48,2285082,websim,29106552241,975729
2026-08-02,2026-08-01,7,all,,popular,49,174617,ppq.ai,27081145434,649614
2026-08-02,2026-08-01,7,all,,popular,50,3100156,Clawly,26880949152,480752
2026-08-02,2026-08-01,7,all,,trending,1,2853275,pi,737168178210,14363889
2026-08-02,2026-08-01,7,all,,trending,2,3067167,Hermes Agent,7101328949932,79269896
2026-08-02,2026-08-01,7,all,,trending,3,4132065,"Hello Minds, powered by Ethoswarm",406327987279,1776426
2026-08-02,2026-08-01,7,all,,trending,4,1275184,Codebuff,233185804418,5271085
2026-08-02,2026-08-01,7,all,,trending,5,3335353,Internally Broken,136528125200,947356
2026-08-02,2026-08-01,7,all,,trending,6,3940184,Sekai,126362923735,3888358
2026-08-02,2026-08-01,7,all,,trending,7,2668297,Codex,256316401971,2527712
2026-08-02,2026-08-01,7,all,,trending,8,2447026,CSS AI Pro,110437790452,2207956
2026-08-02,2026-08-01,7,all,,trending,9,3682314,Oh-My-Pi,177137505095,1536902
2026-08-02,2026-08-01,7,all,,trending,10,2640550,Peezy Gateway,239126416359,4035019
2026-08-02,2026-08-01,7,all,,trending,11,2627404,Claude Code,1730959679547,18873021
2026-08-02,2026-08-01,7,all,,trending,12,169295,Portkey AI,163008234390,5613228
2026-08-02,2026-08-01,7,all,,trending,13,2938662,Nous Research API,132212397360,4786381
2026-08-02,2026-08-01,7,all,,trending,14,2344758,Sahasra,121853189946,1982596
2026-08-02,2026-08-01,7,all,,trending,15,3107220,Orchid,52604484398,3637163
2026-08-02,2026-08-01,7,all,,trending,16,2285082,websim,29106552241,975729
2026-08-02,2026-08-01,7,all,,trending,17,2699842,ISEKAI ZERO,237180990544,6378236
2026-08-02,2026-08-01,7,all,,trending,18,2262242,Kilo Code,1711681815697,23059474
2026-08-02,2026-08-01,7,all,,trending,19,3288259,Tracer III RLVR Pipeline,25942386777,2108303
2026-08-02,2026-08-01,7,all,,trending,20,4486828,LUNATALK,25125170676,1417264
2026-08-02,2026-08-01,7,all,,trending,21,3178860,Ito,55113627267,1581330
2026-08-02,2026-08-01,7,all,,trending,22,171054,HackerAI,104802148918,2496161
2026-08-02,2026-08-01,7,all,,trending,23,2497855,Tolokaforge Evaluation,14744194280,764628
2026-08-02,2026-08-01,7,all,,trending,24,2721535,jcode,14109684289,110096
2026-08-02,2026-08-01,7,all,,trending,25,4056540,Halluna,35708404142,2980852
2026-08-02,2026-08-01,7,all,,trending,26,144889,https://muah.ai,19904996646,3679169
2026-08-02,2026-08-01,7,all,,trending,27,3760213,OceanAPI,13317471718,110239
2026-08-02,2026-08-01,7,all,,trending,28,184102,Open WebUI,55845732780,1888812
2026-08-02,2026-08-01,7,all,,trending,29,4184836,Internal LLM Proxy,23807120817,646904
2026-08-02,2026-08-01,7,all,,trending,30,2237546,Cursor,99114180857,818357
2026-08-02,2026-08-01,7,all,,trending,31,4574146,deeptune-benchling-parity,11812305637,86165
2026-08-02,2026-08-01,7,all,,trending,32,3739690,Catalog,11464518924,1261939
2026-08-02,2026-08-01,7,all,,trending,33,3778591,mall-cus-service,11257123227,437742
2026-08-02,2026-08-01,7,all,,trending,34,3883653,Raylu,11175346346,1887212
2026-08-02,2026-08-01,7,all,,trending,35,3100156,Clawly,26880949152,480752
2026-08-02,2026-08-01,7,all,,trending,36,3980383,mimocode,25836202517,218234
2026-08-02,2026-08-01,7,all,,trending,37,2237714,VS Code AI Assistant,10755506660,26135
2026-08-02,2026-08-01,7,all,,trending,38,3051177,Kite AI,10363375827,161788
2026-08-02,2026-08-01,7,all,,trending,39,2498553,KomikoAI,9525349670,2589157
2026-08-02,2026-08-01,7,all,,trending,40,3906588,Zoo Code,80048994260,852643
2026-08-02,2026-08-01,7,all,,trending,41,189563,OpenHands,56199098635,1015478
2026-08-02,2026-08-01,7,all,,trending,42,3462687,V12X,8652215218,164328
2026-08-02,2026-08-01,7,all,,trending,43,3451443,bcode,8539856291,177326
2026-08-02,2026-08-01,7,all,,trending,44,4343219,unit-reason-graph,18476911771,2072407
2026-08-02,2026-08-01,7,all,,trending,45,3248223,goose,18250147450,466683
2026-08-02,2026-08-01,7,all,,trending,46,2464416,JobLeads LLM,22519598761,2676063
2026-08-02,2026-08-01,7,all,,trending,47,2374769,SquadStack AI,35130783677,4921181
2026-08-02,2026-08-01,7,all,,trending,48,3316379,ProVision.ai,14844142803,1352517
2026-08-02,2026-08-01,7,all,,trending,49,3828701,Letaido,25582959873,334613
2026-08-02,2026-08-01,7,all,,trending,50,3844484,Craft,46649409359,7303754
2026-08-02,2026-08-01,7,coding,,popular,1,3067167,Hermes Agent,7101328949932,79269896
2026-08-02,2026-08-01,7,coding,,popular,2,2627404,Claude Code,1730959679547,18873021
2026-08-02,2026-08-01,7,coding,,popular,3,2262242,Kilo Code,1711681815697,23059474
2026-08-02,2026-08-01,7,coding,,popular,4,2725608,OpenClaw,1014243190143,20914077
2026-08-02,2026-08-01,7,coding,,popular,5,2853275,pi,737168178210,14363889
2026-08-02,2026-08-01,7,coding,,popular,6,190604,Cline,621940208537,6005044
2026-08-02,2026-08-01,7,coding,,popular,7,2668297,Codex,256316401971,2527712
2026-08-02,2026-08-01,7,coding,,popular,8,2640550,Peezy Gateway,239126416359,4035019
2026-08-02,2026-08-01,7,coding,,popular,9,1275184,Codebuff,233185804418,5271085
2026-08-02,2026-08-01,7,coding,,popular,10,3682314,Oh-My-Pi,177137505095,1536902
2026-08-02,2026-08-01,7,coding,,popular,11,169295,Portkey AI,163008234390,5613228
2026-08-02,2026-08-01,7,coding,,popular,12,2637375,Lemonade,146869794964,4394727
2026-08-02,2026-08-01,7,coding,,popular,13,2237546,Cursor,99114180857,818357
2026-08-02,2026-08-01,7,coding,,popular,14,2299688,GDevelop,77209794228,1756266
2026-08-02,2026-08-01,7,coding,,popular,15,2267189,Zed Editor,72726116646,635358
2026-08-02,2026-08-01,7,coding,,popular,16,189563,OpenHands,56199098635,1015478
